@id|@type|@lat|@lon|name|operator|opening_hours|description|capacity|capacity:persons|fee|access|seasonal|ele|start_date|source|website|phone|email|addr:housenumber|addr:street|addr:place|addr:city|addr:postcode|amenity|shelter_type|tourism|building|building:material|material|building:levels|drinking_water|fireplace|stove|heating|bunks|mattress|bed|toilet|shower|indoor_seating|covered|reservation|image|wikidata|wikipedia,,,,
116588334|way|46.9549206|12.9609965|Sadnighaus|OeAV Sektion Großkirchheim-H.||||||||1880|||https://sadnighaus.at/|+43482520050|cornelia@sadnighaus.at|16|Asten|Asten|Mörtschach|9842|restaurant||alpine_hut|yes||||||||||||||||||,,,,
116740813|way|46.7203954|12.4131111|Leckfeldalm|||||||||1900|||https://www.leckfeldalm.at/|+43 664 3412813||181a||Sillian|Sillian|9920|restaurant||alpine_hut|yes||||||||||||||||||,,,,
"116822032|way|47.9050920|14.3241571|Schobersteinhaus|Naturfreunde|""We 08:00-22:00, Th 08:00-16:00, Fr-Sa 08:00-18:00, Su 08:00-16:00""|||||||||||||15|Schobersteinstraße||Ternberg|4453|||alpine_hut|yes||||||||||||||||||",,,,
117555481|way|47.6295074|15.8618359|Pollereshütte|||||||||1483||||||9||Am Sonnwendstein|Schottwien|2641|||alpine_hut|yes||||||||||||||||||,,,,
117559550|way|47.9050220|14.2731699|Mollner Hütte||||||||||||||||||||||alpine_hut|yes||||||||||||||||||,,,,
117878139|way|47.1183158|12.0961865|Plauener Hütte|||||||||2364||geoimage.at||||86||Zillergrund|Brandberg|6290|||alpine_hut|yes|||||||||||||||||Q2098930|de:Plauener Hütte,,,,
117889584|way|47.3300019|11.4255651|Pfeishütte|Sektion Innsbruck||||||||1950|||http://www.pfeishuette.at/|+43 512 552906|info@pfeishuette.at||||||||alpine_hut|yes||||||||||||yes|||||Q1516644|de:Pfeishütte,,,,
117963862|way|47.0142878|11.1869091|Grawa Alm||Mo-Su 11:00-18:00|||||||1530|||https://www.feldhof-tirol.com/grawa-alm/|+43 676 412 1009||3A|Mutterberg||Neustift|6167|restaurant||alpine_hut|yes||||||||||||||||||,,,,
117966153|way|46.9958568|11.1819125|Sulzenauhütte|Norbert Schöpf||||||||2191|1926||https://www.sulzenauhuette.at/|+43 5226 2432||260|Sulzenauhütte||Neustift im Stubaital|6167|||alpine_hut|hut|||||||||||||||||Q2365107|de:Sulzenauhütte,,,,
118914045|way|47.1474975|13.2083323|Reitalm|||||||||1621||bing|||||||||restaurant||alpine_hut|yes||||||||||||||||||,,,,
119140611|way|47.8015047|14.3174415|Feichtauhütte|Sektion Steyr||||||||1360||basemap.at Orthofoto|https://www.alpenverein.at/feichtauhuette/||||||||||alpine_hut|yes|||||||||||||||||Q60321732|de:Feichtauhütte,,,,
119140614|way|47.8027492|14.3202896|Polz Hütte|||||||||1370||Bing|||||||||||alpine_hut|yes||||||||||||||||||,,,,
119178101|way|47.8407930|15.9390697|Gauermannhütte|Österreichischer Touristenklub||||||||1149||node 389531038||||23||Miesenbach|Miesenbach|2761|||alpine_hut|cabin|||||||||||||||||Q64513724|,,,,
119196451|way|47.3547441|11.4771950|Hallerangerhaus|DAV Sektion Schwaben||||||||1768|||https://www.hallerangerhaus.at/|+436648937583|info@hallerangerhaus.at|3|Karwendel||Absam|6067|||alpine_hut|yes|||||||||||||||||Q1571597|de:Hallerangerhaus,,,,
119196456|way|47.3564711|11.4797898|Hallerangeralm|||||||||1774|||https://www.halleranger-alm.at/|+436641055955|schallhart@halleranger-alm.at|32|Halltal||Absam|6067|||alpine_hut|yes|||||||||||||||||Q104123346|de:Hallerangeralm,,,,
119765345|way|47.3815489|13.5327075|||||||||||||||||||||||alpine_hut|yes||||||||||||||||||,,,,
119765349|way|47.3816617|13.5324251|Steinwandhütte||||||||||||||||||||||alpine_hut|yes||||||||||||||||||,,,,
119834441|way|47.5270306|11.6610797|Seewaldhütte|DAV Sektion Achensee||||||||1582|||https://www.achensee.de/seewaldhuette|+498856935960|seewaldhuette@achensee.de|1|Seewaldhütte||Achenkirch|6215|restaurant||alpine_hut|yes|||||||||||||||||Q112335191|de:Seewaldhütte,,,,
120178702|way|47.3088836|13.2328797|Buchauhütte|||||||||||geoimage.at||||116|Ober-Alpendorf||Sankt Johann im Pongau|5600|restaurant||alpine_hut|yes||||||||||||||||||,,,,
120178703|way|47.3086211|13.2359720|Gernkogelalm|||||||||||geoimage.at||||117|Ober-Alpendorf||Sankt Johann im Pongau|5600|restaurant||alpine_hut|yes||||||||||||||||||,,,,
120178713|way|47.3106270|13.2219712|Obergaßalm|||||||||||geoimage.at||||114|Ober-Alpendorf||Sankt Johann im Pongau|5600|restaurant||alpine_hut|yes||||||||||||||||||,,,,
120182504|way|47.3060161|13.2418538|Haibenalm|||||||||||geoimage.at|https://www.haibenalm.at/|+43 664 2669807||118|Ober-Alpendorf||Sankt Johann im Pongau|5600|restaurant||alpine_hut|cabin||||||||||||||||||,,,,
120182522|way|47.3055223|13.2504013|Straßalm|||||||||||geoimage.at||||120|Ober-Alpendorf||Sankt Johann im Pongau|5600|restaurant||alpine_hut|yes||||||||||||||||||,,,,
120191929|way|47.3061158|13.2602156|Großunterberg Alm|||||||||||geoimage.at|||grossunterberg@a1.net|36|Hallmoos||Sankt Johann im Pongau|5600|restaurant||alpine_hut|yes||||||||||||||||||,,,,
120196112|way|47.3072334|13.2682755|Hachaualm|||||||||||geoimage.at||||35|Hallmoos||Sankt Johann im Pongau|5600|restaurant||alpine_hut|yes||||||||||||||||||,,,,
120196166|way|47.3099006|13.2731454|Grafenbergalm|||||||||||geoimage.at||||37|Hallmoos||Sankt Johann im Pongau|5600|restaurant||alpine_hut|yes||||||||||||||||||,,,,
120263945|way|47.4407472|15.1766643|Kotzalm|||||||||||||||22||Kotzgraben|Bruck an der Mur|8600|||alpine_hut|yes||||||||||||||||||,,,,
120335762|way|47.0356008|14.3305239|Dreiwiesenhütte||Fr-So 11:00-17:00|||||||||geoimage.at|https://dreiwiesenhuette.at/|+43 3585 2411|info@dreiwiesenhuette.at|29|Auerling|Auerling|Sankt Lambrecht|8813|restaurant||alpine_hut|yes||||||||||||||||||,,,,
120467198|way|47.2237044|11.7085796|Weidener Hütte|DAV Sektion Weiden||||||||1799||geoimage.at|https://www.weidenerhuette.at/|+43 664 88109940|info@weidener-huette.at|10|Nafingalm||Weerberg|6133|||alpine_hut|yes||||||||||||yes|||||Q1471127|de:Weidener Hütte,,,,
121120110|way|47.2448867|13.0570611|Heinreich-Hochalm|Fam. Fritzenwanker||||||||1688|||||||||||||alpine_hut|cabin||||||||||||||||||,,,,
121122717|way|47.2459405|13.0870863|Strohlehenalm|||||||||1104||||||3|Strohlehenweg||Dorfgastein|5632|restaurant||alpine_hut|cabin||||||||||||||||||,,,,
121140321|way|47.2603779|13.0686093|Amoseralm|||||||||1175||geoimage.at||||1|Bernkogelalmweg||Dorfgastein|5632|||alpine_hut|cabin||||||||||||||||||,,,,
121262261|way|47.6393589|14.3664025|Bosruckhütte|Alpenverein Sektion Spital am Pyhrn||||||||1036|||http://bosruckhuette.eu/|||31||Grünau|Spital am Pyhrn|4582|restaurant||alpine_hut|yes|||||||||||||yes||||Q21036970|de:Bosruckhütte,,,,
121262267|way|47.6388047|14.3615391|Ochsenwaldalm||||||||||||||||||||||alpine_hut|yes||||||||||||||||||,,,,
121270054|way|47.9599772|15.4410081|Julius-Seitner-Hütte|ÖAV Sektion Österreichischer Gebirgsverein||||||||1184|1934|node 389786058||||15|Schwarzenbachstraße||Türnitz|3184|||alpine_hut|yes||||||||||||||||||,,,,
121408086|way|47.8355473|14.5606018|Ennser Hütte|||||||||||||||13|Oberplaißa||Großraming|4463|||alpine_hut|yes||||||||||||||||||,,,,
121462290|way|47.4258990|11.6470491|Sennhütte Jausenstation Falzturn|||||||||1087||Bing||+43 664 4083678||26a|Pertisau||Pertisau|6213|||alpine_hut|yes||||||||||||||||||,,,,
"121635914|way|47.3672018|12.6047965|Bergstadl||""PH,Mo-Su 09:00-16:30""|||||||1490|||||||||||restaurant||alpine_hut|retail||||||||||||||||||",,,,
121648748|way|47.0988720|11.6495337|Tuxerjoch Haus|Franz Hotter KG||||||||2313||||+43 5287 87216||798||Sommerbergalm|Tux|6293|restaurant||alpine_hut|yes|||||||||||||||||Q2461958|de:Tuxerjochhaus,,,,
121815356|way|47.4117765|13.5378964|Steinalm|||||||||1318|||||||||||||alpine_hut|yes||||||||||||||||||,,,,
121884976|way|47.1723829|10.0001039|Formarinalpe|||||||||1871|||||||||||||alpine_hut|yes||||||||||||||||||,,,,
121901087|way|47.1626552|9.9905576|Freiburger Hütte|DAV Sektion Freiburg-Breisgau||||||||1931||||||239||Dalaas|Dalaas|6752|||alpine_hut|yes|||3|||||||||yes|||yes||Q1276181|de:Freiburger Hütte,,,,
121991275|way|47.0735366|9.8656765|Hütte Waldrast - Skizunft Betzingen|||||||||||Orthophoto: www.geoimage.at (c)||+4315738941063||11|Matschwitzerweg||Tschagguns|6774|||alpine_hut|yes||||||||||||||||||,,,,
121991825|way|47.5178721|13.6698962|Gjaid Alm|||||||||1739||http://www.gjaid.at/|http://www.gjaid.at/|+43 6131 596||31|Obertraun|||4831|||alpine_hut|detached|||||||||||||||||Q1528889|de:Gjaidalm,,,,
122398641|way|47.0875574|11.0544475|Winnebachseehütte|DAV Sektion Hof||||||||2362|1901||https://www.winnebachseehuette.com/|+43 5253 5197||26||Gries|Längenfeld|6444|||alpine_hut|yes||||||||||||yes|||||Q1526494|de:Winnebachseehütte,,,,
122404162|way|47.5007939|13.6238154|Simonyhütte|Sektion Austria||||||||2203||geoimage.at HighQuality|www.simonyhuette.at|0043 - 680 - 219 637 4||48||Lahn|Hallstatt|4830|||alpine_hut|detached||||yes|||||||||||||Q1552071|de:Simonyhütte,,,,
122409746|way|46.9408102|11.1477008|Siegerlandhütte||Jul-Sep: open|||||||2710|||https://www.dav-siegerland.de/|||203||Hütten Sölden|Sölden|6450|restaurant||alpine_hut|yes|||||||||||||||||Q2283062|de:Siegerlandhütte,,,,
"122411732|way|47.6085329|13.6942127|Sarsteinalm Bad Goisern||""Jun 20-30: """"ab Ende Juni""""; Jul,Aug: Mo-Su; Sep 1-20: """"bis Mitte September""""""|||||||1711||geoimage.at HighQuality|www.sarstein.at|||12|Pötschen|||4822|||alpine_hut|yes||||||||||||||||||",,,,
122426014|way|46.9597111|11.0632344|Fiegls Gasthaus auf der Windachalm|private||||||||1940||||||8|Windachalm||Sölden|6450|restaurant||alpine_hut|yes||||||||||||||||||,,,,
122472292|way|47.6000545|15.1883499|Grasserhütte|||||||||1472||||||73||Fölz|Thörl|8623|||alpine_hut|yes||||||||||||||||||,,,,
122472300|way|47.5999987|15.1891290|Herzerhütte|||||||||1472||||||62||Fölz|Thörl|8623|||alpine_hut|yes||||||||||||||||||,,,,
122669293|way|47.3383216|11.5831684|Walder Alm|||||||||1500|||https://www.walderalm.at/aktuelles/|+43 5223 78359||53|Gnadenwald||Gnadenwald|6069|restaurant||alpine_hut|yes|||||||||||||||||Q27139375|de:Walder Alm,,,,
122712423|way|47.4277515|11.6950242|Alpengasthaus Karwendel|||||||||1480||Bing||||1|Alpengasthof Karwendel||Eben am Achensee|6213|restaurant||alpine_hut|yes|||||||||||||yes|||||,,,,
122712425|way|47.4332455|11.6941166|Rodlhütte Pertisau|Sport Wöll|Mo-Fr 10:00-17:00|||||||1120||Bing||||1|Rodlhütte||Eben am Achensee|6213|restaurant||alpine_hut|yes||||||||||||||||||,,,,
122816112|way|47.2284161|13.2880075|Loosbühelalm (Klausalm)|||||||||1769|||https://www.loosbuehelalm.at/|+43 676 4409518|||||||restaurant||alpine_hut|yes||||||||||||||||||,,,,
122816127|way|47.2161830|13.2790261|Filzmoosalm|||||||||1710||geoimage.at|||||||||restaurant||alpine_hut|yes||||||||||||||||||,,,,
122816845|way|46.9666820|11.0272668|Kleblealm|Norbert Riml||||||||2015||||+436642141575||2||Kleblealm|Sölden|6450|restaurant||alpine_hut|yes||||||||||||||||||,,,,
122818261|way|47.3414537|10.1736113|Jahnhütte|||||||||||survey,Orthophoto: www.geoimage.at (c)|||||||||||alpine_hut|house||||||||||||||||||,,,
122853620|way|47.9053157|14.2365428|Naturfreunde|||||||||||||||1|Freizeitpark||Leonstein|4592|||alpine_hut|yes||||||||||||||||||,,,,
122896246|way|46.9671120|11.0232036|Stallwiesalm|||||||||1960||||||3||Stallwiesalm|Sölden|6450|restaurant||alpine_hut|yes||||||||||||||||||,,,,
122898441|way|46.8295883|10.9697403|Ramolhaus|DAV Sektion Hamburg||||||||3006||||||301|Hütten Gurgl||Sölden|6456|||alpine_hut|yes|||||||||||||||||Q1430455|de:Ramolhaus,,,,
122902604|way|46.8251713|10.8338849|Hochjoch-Hospiz|DAV Sektion Berlin|||86|||||2413|||https://www.hochjoch-hospiz.at|+43 720 51 31 30|info@hochjoch-hospiz.at|404|Hütten Vent||Sölden|6458|||alpine_hut|yes|||3||||||||||||||Q1621898|de:Hochjochhospiz,,,,
123065254|way|47.4901009|14.3757724|Rottenmanner Hütte|OeAV Sektion Rottenmann||||||||1650|1984||https://www.rottenmannerhuette.at/|||60||Sankt Georgen|Rottenmann|8786|||alpine_hut|yes|||||||||||||||||Q42304818|de:Rottenmanner Hütte,,,,
123142308|way|47.3778683|14.5065410|Franzlbauerhütte|||||||||1409||||+43 (0) 664/9030021||172||Sonnseite|Pölstal|8765|||alpine_hut|yes||||||||||||||||||,,,,
"123243677|way|47.0588231|9.8644111|Gauertalhaus||""Mo-Su,PH 09:00-20:00""|||||||1245||Orthophoto: www.geoimage.at (c)|https://gauertalhaus.naturfreunde.at|+43 664 2188034||15|Gauertalweg||Tschagguns|6774|restaurant||alpine_hut|hut|||||||||||||yes||||Q1495968|de:Gauertalhaus",,,,
"123243724|way|47.0592911|9.8644026|Gauenhütte|DAV-Konstanz||""Selbstversorgerhütte mit 6 Räumen, gut ausgestattete Küche, große Stube, Holzheizung, Trockenraum, Sanitäranlagen mit Dusche.""|24|||||1235||Orthophoto: www.geoimage.at (c)|https://www.dav-konstanz.de/huetten/gauenhuette|||13|Gauertalweg||Tschagguns|6774|||alpine_hut|yes|||||||||||||||members_only|||",,,,
123277994|way|47.2046007|10.2778085|Mahdberg- Alpe|||||||||1825|||||||||||alp||alpine_hut|yes||||||||||||||||||,,,,
123303946|way|46.7060787|12.4064967|Sillianer Hütte|ÖAV Sektion Sillian||||||||2455|1983-1986|geoimage.at||||182||Sillian|Sillian|9920|||alpine_hut|yes|||3|||||||||yes|||||Q2286302|de:Sillianer Hütte,,,,
123353073|way|47.0766336|10.9258555|Innerbergalm|||||||||1950||Bing||+43 5253 5988||52|Winklen||Längenfeld|6444|restaurant||alpine_hut|yes||||||||||||||||||,,,,
123466395|way|47.1736491|11.9359157|Kolmhaus|||||||||1845|1927||||||||||||alpine_hut|yes|||||||||||||||||Q1779533|de:Kolmhaus,,,,
123898060|way|47.8118139|16.0132978|Eicherthütte|Österreichischer Touristenklub||||||||1052|||www.eicherthuette.at|||5||Auf der Wand|Höflein an der Hohen Wand|2724|restaurant||alpine_hut|yes||||||||||||||||||,,,,
"123923649|way|47.3834768|11.0770483|Rotmoosalm|Eva Maurer & Florian Neuner|""May-Oct PH,Mo-Su 09:00-22:00""|||||||2030|||https://www.rotmoosalm.at/|+43 676 4516900|info@rotmoosalm.at|1||Rotmoosalm|Leutasch|6105|restaurant||alpine_hut|hut|||||||||||||||||Q114215692|de:Rotmoosalm",,,,
124023064|way|47.6203263|12.4995394|Straubinger Haus|DAV Sektion Straubing||||||||1558|1976|geoimage.at MaxRes|https://straubingerhaus.at/|+4353756429,+43 664 3516194||1|Eggenalm||Kössen|6345|restaurant||alpine_hut|yes|||||||||||||||||Q2353988|de:Straubinger Haus,,,
124046721|way|47.4499180|11.7415905|Dalfazalm|||||||||1693|||http://www.dalfazalm.at/|+43 664 91 59 807||8|Rofan||Eben am Achensee|6212|restaurant||alpine_hut|yes|||||||||||||||||Q67122827|de:Dalfazalm,,,,
124063706|way|46.8594336|13.8317426|Zirbenhütte|||||||||||Orthophoto: www.geoimage.at (c)||||137||Falkertsee|Reichenau|9564|restaurant||alpine_hut|yes|||||||||||||yes|||||,,,,
124067376|way|46.8649722|13.8349687|Goggauwirthütte|||||||||||Orthophoto: www.geoimage.at (c)||||177||Falkertsee|Reichenau|9564|||alpine_hut|yes||||||||||||||||||,,,,
124074836|way|47.4232255|10.9702511|Wiener-Neustädter-Hütte|Österreichischer Touristenklub||||||||2209||survey|https://wiener-neustaedter.com/|+43 676 730 44 05||1|Wiener Neustädter Hütte||Ehrwald|6632|restaurant||alpine_hut|yes|||||||||||||||||Q1727427|de:Wiener-Neustädter-Hütte,,,,
124101204|way|47.3513617|13.0474759|Klausalm|||||||||||||||9||Schwarzenbach|Dienten am Hochkönig|5652|restaurant||alpine_hut|yes||||||||||||||||||,,,,
124101205|way|47.3569671|13.0599311|Klingelbergalm|||||||||1474|||||||||||restaurant||alpine_hut|yes||||||||||||||||||,,,,
124101206|way|47.3553409|13.0457907|Moosalm|||||||||1386|||||||||||restaurant||alpine_hut|yes||||||||||||||||||,,,,
124255954|way|46.9570195|12.3768906|Lasörlinghütte|Familie Wurnitsch||||||||2350||geoimage.at|http://www.lasoerlinghuette.com/|+43-664-9758899|info@lasoerlinghuette.com||||||||alpine_hut|yes||||||||||||||||http://upload.wikimedia.org/wikipedia/commons/c/c2/Lasoerlinghuette.jpg|Q1806803|de:Lasörlinghütte,,,,
124262161|way|47.0433363|11.8857100|Greizer Hütte|DAV Sektion Greiz|||74|||||2227||||||300|Floite||Mayrhofen|6295|||alpine_hut|yes|||||||||yes|||no|||||Q1545573|de:Greizer Hütte,,,,
124262163|way|47.0440037|11.8859728|Winterraum Greizer Hütte|DAV Sektion Greiz||||||||2226||geoimage.at|||||||||||alpine_hut|alpine_hut|||1|||||||||||||||,,,,
124355162|way|47.4050426|14.2005395|Bergrettungshütte|||||||||||||||11||Planneralm|Irdning-Donnersbachtal|8953|||alpine_hut|yes||||||||||||||||||,,,,
"124389528|way|47.3862335|11.0382488|Steinernes Hüttl|||""Öffnungszeiten immer telefonisch erfragen!",,,,
Nach vorheriger Reservierung beim Hüttenwirt können auf der urigen Steinhütte im Sommer auch bis zu zehn Personen übernachten.,,,,
"Reservierung über WhatsApp""||||||1925|||||steinerneshuettl@gmx.net||||Leutasch|6105|restaurant||alpine_hut|hut||||||||||||||||||",,,,
124431026|way|47.3728966|13.0173170|Bürglalm|||||||||1596||geoimage.at||||93||Sonnberg|Dienten am Hochkönig|5652|restaurant||alpine_hut|yes||||||||||||||||||,,,,
124441598|way|47.3787104|13.0320187|Zachhof Alm|||||||||||geoimage.at|||||||||restaurant||alpine_hut|yes||||||||||||||||||,,,,
124469336|way|47.3586713|15.1880916|Mugelschutzhaus|Österreichischer Touristenklub||||||||1626|1904||http://www.mugelschutzhaus.at|||5|Mugelweg||Niklasdorf|8712|||alpine_hut|yes|||2||||||||||||||Q64585413|de:Mugelschutzhaus,,,,
124508029|way|47.5767102|13.6912675|Sarsteinhütte|TVN||||||||1620||geoimage.at HighQuality|||||||||||alpine_hut|cabin|||1||||||||||||members_only|||,,,,
124510761|way|47.5204966|13.6261241|Wiesberghaus|Naturfreunde Lenzing||||||||1884||geoimage.at HighQuality|https://www.wiesberghaus.at/|+43 664 3517 567|wiesberghaus@gmx.at|59|Lahn||Hallstatt|4830|||alpine_hut|detached|||||||||||||||||Q67761302|,,,,
124550755|way|47.7132051|15.7621238|Ottohaus|||||||||1642|1892|||||27||Kleinau|Reichenau an der Rax|2651|||alpine_hut|house|||3||||||||||||||Q1772278|de:Otto-Schutzhaus,,,,
125026512|way|47.3911509|10.8487827|Wolfratshauser Hütte|DAV Sektion Wolfratshausen||||||||1751|||www.wolfratshauser-huette.com|+43 6649058920||1||Wolfratshauser Hütte|Lermoos|6631|||alpine_hut|yes|||||||||||||||recommended||Q2592243|de:Wolfratshauser Hütte,,,,
125055131|way|47.8228100|13.8427359|Gasselhütte|Verein für Höhlenkunde||||||||1211|||https://www.gasselhoehle.at/|+43 680 1127544|info@gasselhoehle.at|||||4802|||alpine_hut|yes||||||||||||||||||,,,,
125097667|way|47.3409362|15.4279039|Tyrnauer Almhütte||||||||||||http://www.almerich.at/||||||||||alpine_hut|yes||||||||||||||||||,,,,
125338464|way|47.3089061|12.1505576|Neue Bamberger Hütte|||||||||1756||||||28|Kurzer Grund||Hopfgarten im Brixental|6361|restaurant||alpine_hut|house|||||||||||||||||Q1660050|de:Neue Bamberger Hütte,,,,
"125499992|way|47.9193912|15.5565518|Türnitzer Hütte|""Österreichischer Gebirgsverein, Ortsgruppe St. Pölten""||||||||1372||geoimage.at||||81|Traisenbachstraße||Türnitz|3184|||alpine_hut|yes|||||||||||||||||Q2465102|de:Türnitzer Hütte",,,,
125508386|way|46.7795069|12.4058319|Almhütte Hofelet||||||||||||||||||||||alpine_hut|yes||||||||||||||||||,,,,
125508403|way|46.7794763|12.4055965|Almhütte Stiendlalm||||||||||||https://www.stiendlalm.at||robert.ortner11@gmail.com||||||||alpine_hut|yes||||||||||||||||||,,,,
125738586|way|47.1910596|13.0662645|Biberalm|||||||||1735|||||||||||restaurant||alpine_hut|cabin||||||||||||||||||,,,,
125812029|way|47.0020622|11.3466484|Tribulaunhaus|Josef Pranger||||||||2064||geoimage.at HighQuality|https://www.naturfreunde.at/|+43 (0) 5276 252 / +43 (0) 664 4050951|innsbruck@naturfreunde.at||||||||alpine_hut|yes|||||||||||||||||Q1281862|de:Tribulaunhütte (Österreich),,,,
126017358|way|47.5670748|14.6118739|Haindlkarhütte|||||||||1121|1960|||||100||Johnsbach|Admont|8912|||alpine_hut|yes|||||||||||||||||Q1569435|de:Haindlkarhütte,,,,
126087678|way|47.0310082|12.7155295|Glorerhütte|||||||||2651|||http://glorerhütte.at/|+43-664-30 32200|glorerhuette@grafconsulting.at|19||Glor-Berg|Kals am Großglockner|9981|restaurant||alpine_hut|yes|||||||||||||||||Q1532028|de:Glorer Hütte,,,,
126187473|way|47.2624586|13.1173868|Steiner-Hochalm|||||||||1550|||||||||||||alpine_hut|cabin||||||||||||||||||,,,,
126196703|way|47.2825327|13.1028962|Haßeckalm|Hotter Toni||||||||1820||||||||||5621|restaurant||alpine_hut|cabin||||||||||||||||||,,,,
126202066|way|47.2618456|13.1255987|Paulbauernalm|||||||||1596||||||2|Lenzbauernalmweg||Dorfgastein|5632|||alpine_hut|cabin||||||||||||||||||,,,,
126213398|way|47.0677760|12.9839993|Naturfreundehaus Kolm-Saigurn|Naturfreunde Rauris||||||||1598|||https://www.sonnblickbasis.at|+43 6544 8103||22|Kolmstraße||Rauris|5661|||alpine_hut|yes|||3||||||||||||yes||Q1733694|de:Naturfreundehaus Kolm-Saigurn,,,,
126233467|way|47.0561590|12.9877539|Naturfreundehaus Neubau|||Naturfreundehaus Neubau||||||2175|||https://www.schutzhaus-neubau.at/|+43 6544 8181|schutzhaus-neubau@sbg.at|60|Kolmstraße||Rauris|5661|||alpine_hut|yes|||||||||||||||||Q2252311|,,,,
126233479|way|47.0747925|12.9980609|Durchgangalm|||||||||1742||||||45|Kolmstraße||Rauris|5661|||alpine_hut|cabin||||||||||||||||||,,,,
126272045|way|47.7171027|14.7862640|Bergbauern - Lackneralmhütte||||||||||||https://www.naturfreunde-huetten.at/|||191||Palfau|Landl|8923|||alpine_hut|yes||||||||||||||||||,,,,
126300840|way|46.6032168|13.6719413|Dobratsch Gipfelhaus|ÖAV Sektion Villach|08:00-20:00|||||||2143||survey|https://www.gipfelhaus-dobratsch.at|+43 720 350340|info@gipfelhaus-dobratsch.at|3|Dobratsch-Gipfelweg||Bad Bleiberg|9530|restaurant||alpine_hut|yes|||||||||||||||||Q1874109|de:Dobratsch-Gipfelhaus,,,,
126348573|way|47.0548290|12.6810885|Stüdlhütte|||||||||2802||||||18||Glor-Berg|Kals am Großglockner|9981|restaurant||alpine_hut|yes|||||||||||||||||Q2361016|de:Stüdlhütte,,,,
126561974|way|47.3821356|13.2652256|Heinrich-Kiener-Haus|||||||||1792||geoimage.at|https://hochgruendeck.at/|||17|Ginau||Sankt Johann im Pongau|5600|restaurant||alpine_hut|yes||||||||||||||||||,,,,
127008303|way|46.5708379|13.2383321|Rudnig Alm|||||||||1628|||||||||||||alpine_hut|yes||||||||||||||||||,,,,
127055592|way|47.6317104|12.4307256|Bärenhütte|||||||||1490|||||||||||||alpine_hut|yes||||||||||||||||||,,,,
127087415|way|47.8826523|15.9806669|Rudolf-Fordinal-Haus|Alpine Gesellschaft Alpenfreunde||||||||717||node 732069973||||8|Kitzberg||Waidmannsfeld|2761|||alpine_hut|yes||||||||||||||||||,,,,
127240366|way|47.6353031|15.4118505|Schalleralm|||||||||||||||2||Schalleralm|Sankt Barbara im Mürztal|8664|||alpine_hut|yes||||||||||||||||||,,,,
127242429|way|47.6447005|15.4093622|Graf Meran Haus|ÖTK||||||||1836|1880|||||1||Hohe Veitsch|Sankt Barbara im Mürztal|8664|||alpine_hut|yes|||||||||||||||||Q1541371|de:Graf-Meran-Haus,,,,
127242431|way|47.6458753|15.4783976|Grundbauerhütte|||||||||1430||||||2||Klein-Veitsch-Alm|Sankt Barbara im Mürztal|8663|||alpine_hut|yes||||||||||||||||||,,,,
127474671|way|47.3226832|12.8386296|Enzianhütte|||||||||||geoimage.at|https://www.berggasthof-zellamsee.at/|+43 664 73555853||85|Erlberg||Zell am See|5700|restaurant||alpine_hut|yes||||||||||||||||||,,,,
127480174|way|47.3155623|12.8862544|Moosalm|||||||||1531|||||||||||restaurant||alpine_hut|yes||||||||||||||||||,,,,
127480175|way|47.3382384|12.9113144|Statzerhaus|||||||||2117||geoimage.at||||63||Aberg|Maria Alm am Steinernen Meer|5761|||alpine_hut|yes||||||||||||||||||,,,,
"127481941|way|47.1522372|9.7540579|Ronaalpe||""Mo-Su,PH 08:00-19:00""|||||||||||||44|Tschengla||Bürserberg|6707|restaurant||alpine_hut|yes||||||||||||no||||||",,,,
127518883|way|47.2769351|13.1852961|Mooslehenalm|||||||||1449|||||||||||restaurant||alpine_hut|yes||||||||||||||||||,,,,
127518979|way|47.2786988|13.1813424|Viehhausalm|||||||||1640|||||||||||restaurant||alpine_hut|yes||||||||||||||||||,,,,
127788419|way|47.2442079|13.2710294|Ellmaualm|||||||||1794||geoimage.at,gps|https://ellmaualm-grossarl.at/|+43 664 4550411||39|Ellmau||Großarl|5611|restaurant||alpine_hut|yes||||||||||||||||||,,,
127791239|way|47.2374367|13.2775820|Weißalm|||||||||1723||geoimage.at||+43 664 4378020|||||||restaurant||alpine_hut|yes||||||||||||||||||,,,,
127908485|way|47.5746778|13.0425531|Carl-von-Stahl-Haus|OeAV Sektion Salzburg|||102|||||1736||||||69|Torren||Golling|5440|||alpine_hut|yes||||||||||||yes|||recommended||Q1036639|,,,,
"127993012|way|47.2186913|10.1153772|Kriegeralpe|Lucian Burghotel Oberlech GmbH & Co.KG|""Jul-Oct Mo-Su,PH 10:00-18:00; Dec 11-Apr 24 Mo-Su,PH 10:00-18:00""|||||||1997||geoimage.at|https://www.kriegeralpe.com/|+43 664 44 22 697|info@kriegeralpe.com|102||Oberlech|Lech|6764|restaurant||alpine_hut|cabin||||||||||||||||||",,,,
128117135|way|46.9941271|10.8881587|Rüsselsheimer Hütte|DAV Sektion Rüsselsheim||||||||2323||Bing||||33|Plangeross||St. Leonhard im Pitztal|6481|||alpine_hut|yes||||||||||||yes|||||Q1426770|de:Rüsselsheimer Hütte,,,,
128212568|way|47.4935194|13.4766182|Langfeldhütte|||||||||1458||geoimage.at|||||||||||alpine_hut|yes||||||||||||||||||,,,,
